Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand,Price_per_GB_RAM,Camera_Score,Value_Score,Price_Tier
"Realme C35 (Champion Gold, 128 GB)","₹9,499",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.94,64.0,16.0,5000.0,0.0,9499.0,Realme,1583.1666666666667,80.0,3.1582271818086114,Premium
"Realme C35 (Champion Gold, 256 GB)","₹8,699",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,8.0,128.0,16.76,108.0,8.0,6000.0,0.0,8699.0,Realme,1087.375,116.0,5.517875617887113,Premium
"Realme C35 (Night Sea, 128 GB)","₹6,299",4 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,32.0,16.56,8.0,8.0,5000.0,0.0,6299.0,Realme,1574.75,16.0,3.1751071598666454,Mid
"Realme C35 (Night Sea, 256 GB)","₹7,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.3,3.0,64.0,16.71,32.0,5.0,6000.0,0.0,7499.0,Realme,2499.6666666666665,37.0,2.400320042672356,Premium
"Realme C35 (Oxygen Green, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.94,13.0,8.0,6000.0,0.0,7999.0,Realme,1999.75,21.0,3.00037504688086,Premium
"Realme C35 (Oxygen Green, 128 GB)","₹9,799",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display108MP Rear Camera | 32MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,6.0,128.0,17.17,108.0,32.0,5000.0,0.0,9799.0,Realme,1633.1666666666667,140.0,3.061536891519543,Premium
"Realme C35 (Oxygen Green, 256 GB)","₹6,699",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,2.0,32.0,16.71,13.0,8.0,6000.0,0.0,6699.0,Realme,3349.5,21.0,1.7913121361397224,Mid
"Realme C35 (Sea Blue, 128 GB)","₹8,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,16.76,64.0,16.0,5000.0,0.0,8999.0,Realme,2249.75,80.0,2.22246916324036,Premium
"Realme C35 (Sea Blue, 256 GB)","₹9,699",6 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,6.0,256.0,17.02,50.0,16.0,5160.0,0.0,9699.0,Realme,1616.5,66.0,3.1920816579028766,Premium
"Realme C35 (Sunshower, 64 GB)","₹6,699",2 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,2.0,32.0,16.71,13.0,8.0,5500.0,0.0,6699.0,Realme,3349.5,21.0,1.6420361247947455,Mid
"Realme C35 (Sunshower, 256 GB)","₹9,799",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,17.02,108.0,13.0,5000.0,0.0,9799.0,Realme,1633.1666666666667,121.0,3.061536891519543,Premium
"Realme C35 (Marble Black, 128 GB)","₹7,699",3 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,3.0,128.0,16.94,13.0,8.0,5000.0,0.0,7699.0,Realme,2566.3333333333335,21.0,1.9483049746720353,Premium
"Realme C35 (Marble Black, 256 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,128.0,16.76,108.0,8.0,6000.0,0.0,9499.0,Realme,1187.375,116.0,5.053163490893779,Premium
"Realme C35 (Arctic White, 128 GB)","₹5,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,32.0,16.56,8.0,5.0,5000.0,0.0,5999.0,Realme,1999.6666666666667,13.0,2.5004167361226872,Mid
"Realme C35 (Arctic White, 256 GB)","₹9,799",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5030 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,16.76,64.0,13.0,5030.0,0.0,9799.0,Realme,2449.75,77.0,2.05327074191244,Premium
"Realme C35 (Glowing Green, 256 GB)","₹9,499",6 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.0,6.0,256.0,16.76,108.0,16.0,5160.0,0.0,9499.0,Realme,1583.1666666666667,124.0,3.259290451626487,Premium
"Realme C35 (Stripe Black, 128 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,16.71,50.0,8.0,5000.0,0.0,8499.0,Realme,2124.75,58.0,2.3532180256500763,Premium
"Realme C35 (Stripe Black, 256 GB)","₹7,699",3 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,3.0,128.0,16.51,50.0,8.0,5000.0,0.0,7699.0,Realme,2566.3333333333335,58.0,1.9483049746720353,Premium
"Realme C35 (Mocha Brown, 128 GB)","₹7,699",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,16.71,50.0,8.0,5160.0,0.0,7699.0,Realme,1283.1666666666667,58.0,4.021301467723081,Premium
"Realme C35 (Mocha Brown, 256 GB)","₹8,299",3 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,3.0,128.0,16.94,13.0,8.0,5000.0,0.0,8299.0,Realme,2766.3333333333335,21.0,1.8074466803229305,Premium
"Infinix Hot 40 (Emerald Green, 64 GB)","₹9,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.5,4.0,64.0,17.07,50.0,8.0,5160.0,0.0,9299.0,Infinix,2324.75,58.0,2.2195935046779223,Premium
"Infinix Hot 40 (Emerald Green, 128 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,3.0,32.0,16.56,8.0,8.0,5500.0,0.0,6999.0,Infinix,2333.0,16.0,2.357479639948564,Mid
"Infinix Hot 40 (Emerald Green, 256 GB)","₹6,299",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,2.0,64.0,16.56,13.0,5.0,5000.0,0.0,6299.0,Infinix,3149.5,18.0,1.5875535799333227,Mid
"Infinix Hot 40 (Shiny Gold, 64 GB)","₹6,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.94,13.0,8.0,6000.0,0.0,6999.0,Infinix,1749.75,21.0,3.4290612944706385,Mid
"Infinix Hot 40 (Shiny Gold, 128 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,32.0,16.56,13.0,5.0,5500.0,0.0,5999.0,Infinix,2999.5,18.0,1.833638939823304,Mid
"Infinix Hot 40 (Shiny Gold, 256 GB)","₹7,699",3 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,3.0,128.0,17.02,32.0,5.0,5000.0,0.0,7699.0,Infinix,2566.3333333333335,37.0,1.9483049746720353,Premium
"Infinix Hot 40 (Violet Mist, 64 GB)","₹8,299",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,3.0,64.0,17.02,13.0,8.0,5160.0,0.0,8299.0,Infinix,2766.3333333333335,21.0,1.8652849740932642,Premium
"Infinix Hot 40 (Violet Mist, 128 GB)","₹9,299",8 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,8.0,64.0,16.94,64.0,13.0,5160.0,0.0,9299.0,Infinix,1162.375,77.0,4.4391870093558445,Premium
"Infinix Hot 40 (Violet Mist, 256 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.94,50.0,16.0,5000.0,0.0,8999.0,Infinix,2249.75,66.0,2.22246916324036,Premium
"Infinix Hot 40 (Horizon Blue, 64 GB)","₹6,699",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,3.0,32.0,16.51,13.0,8.0,4000.0,0.0,6699.0,Infinix,2233.0,21.0,1.7913121361397224,Mid
"Infinix Hot 40 (Horizon Blue, 128 GB)","₹6,699",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,4.0,32.0,16.94,8.0,5.0,6000.0,0.0,6699.0,Infinix,1674.75,13.0,3.582624272279445,Mid
"Infinix Hot 40 (Horizon Blue, 256 GB)","₹6,999",2 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,2.0,32.0,16.71,13.0,8.0,4000.0,0.0,6999.0,Infinix,3499.5,21.0,1.1430204314902128,Mid
"Infinix Hot 40 (Deep Blue, 64 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,3.0,32.0,16.51,8.0,8.0,4000.0,0.0,6999.0,Infinix,2333.0,16.0,1.7145306472353192,Mid
"Infinix Hot 40 (Deep Blue, 256 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 32MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.5,6.0,128.0,16.94,108.0,32.0,5160.0,0.0,9999.0,Infinix,1666.5,140.0,3.096309630963096,Premium
"Infinix Hot 40 (Polar Black, 128 GB)","₹7,699",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,16.51,32.0,8.0,5000.0,0.0,7699.0,Infinix,1924.75,40.0,2.5977399662293803,Premium
"Infinix Hot 40 (Polar Black, 256 GB)","₹8,699",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,8.0,128.0,16.76,64.0,16.0,5000.0,0.0,8699.0,Infinix,1087.375,80.0,4.598229681572595,Premium
"Infinix Hot 40 (Force Black, 64 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,32.0,16.71,13.0,8.0,6000.0,0.0,5999.0,Infinix,2999.5,21.0,2.0003333888981496,Mid
"Infinix Hot 40 (Force Black, 128 GB)","₹7,299",3 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,3.0,128.0,17.02,32.0,8.0,5160.0,0.0,7299.0,Infinix,2433.0,40.0,2.120838471023428,Premium
"Infinix Hot 40 (Force Black, 256 GB)","₹9,699",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.5,6.0,128.0,16.94,50.0,13.0,5000.0,0.0,9699.0,Infinix,1616.5,63.0,3.093102381688834,Premium
"Infinix Hot 40 (Lunar White, 128 GB)","₹6,999",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.51,8.0,8.0,6000.0,0.0,6999.0,Infinix,2333.0,16.0,2.571795970852979,Mid
"Infinix Hot 40 (Lunar White, 256 GB)","₹9,799",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,8.0,128.0,17.17,108.0,16.0,5000.0,0.0,9799.0,Infinix,1224.875,124.0,4.082049188692724,Premium
"Infinix Hot 40 (Timber Black, 128 GB)","₹9,699",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 32MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,6.0,128.0,16.94,50.0,32.0,5160.0,0.0,9699.0,Infinix,1616.5,82.0,3.1920816579028766,Premium
"Infinix Hot 40 (Turquoise Cyan, 64 GB)","₹7,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.71,50.0,8.0,6000.0,0.0,7999.0,Infinix,2666.3333333333335,58.0,2.250281285160645,Premium
"Infinix Hot 40 (Turquoise Cyan, 128 GB)","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,17.07,64.0,13.0,5000.0,0.0,9499.0,Infinix,2374.75,77.0,2.1054847878724074,Premium
"Infinix Hot 40 (Turquoise Cyan, 256 GB)","₹5,999",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.51,13.0,5.0,4000.0,0.0,5999.0,Infinix,2999.5,18.0,1.3335555925987665,Mid
"Infinix Hot 40 (Blade Silver, 64 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.6,6.0,64.0,16.94,50.0,8.0,5160.0,0.0,8299.0,Infinix,1383.1666666666667,58.0,3.7305699481865284,Premium
"Infinix Hot 40 (Blade Silver, 128 GB)","₹7,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,17.02,50.0,8.0,5160.0,0.0,7699.0,Infinix,1924.75,58.0,2.680867645148721,Premium
"Infinix Hot 40 (Blade Silver, 256 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,64.0,16.51,13.0,8.0,4000.0,0.0,5999.0,Infinix,1999.6666666666667,21.0,2.0003333888981496,Mid
"Infinix Hot 40 (Mirror Black, 256 GB)","₹6,699",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,3.0,64.0,16.51,8.0,8.0,4000.0,0.0,6699.0,Infinix,2233.0,16.0,1.7913121361397224,Mid
"Infinix Hot 40 (Atlantic Blue, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.5,6.0,128.0,17.02,32.0,5.0,5160.0,0.0,8499.0,Infinix,1416.5,37.0,3.6427815037063183,Premium
"Infinix Hot 40 (Atlantic Blue, 256 GB)","₹6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,64.0,16.56,13.0,8.0,5000.0,0.0,6999.0,Infinix,3499.5,21.0,1.4287755393627661,Mid
"Infinix Hot 40 (Starfall Black, 256 GB)","₹9,699",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.0,8.0,256.0,16.76,108.0,16.0,6000.0,0.0,9699.0,Infinix,1212.375,124.0,4.948963810702134,Premium
"Infinix Smart 8 Plus (Emerald Green, 64 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,64.0,16.56,8.0,5.0,4000.0,0.0,6699.0,Infinix,3349.5,13.0,1.194208090759815,Mid
"Infinix Smart 8 Plus (Emerald Green, 128 GB)","₹7,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.4,3.0,64.0,16.51,50.0,8.0,5000.0,0.0,7999.0,Infinix,2666.3333333333335,58.0,1.8752344043005376,Premium
"Infinix Smart 8 Plus (Emerald Green, 256 GB)","₹9,499",4 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,16.94,108.0,16.0,6000.0,0.0,9499.0,Infinix,2374.75,124.0,2.5265817454468893,Premium
"Infinix Smart 8 Plus (Shiny Gold, 128 GB)","₹8,499",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,17.02,13.0,8.0,5000.0,0.0,8499.0,Infinix,1416.5,21.0,3.5298270384751147,Premium
"Infinix Smart 8 Plus (Shiny Gold, 256 GB)","₹8,699",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,8.0,256.0,16.94,108.0,16.0,5000.0,0.0,8699.0,Infinix,1087.375,124.0,4.598229681572595,Premium
"Infinix Smart 8 Plus (Violet Mist, 128 GB)","₹7,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.94,50.0,8.0,5000.0,0.0,7999.0,Infinix,2666.3333333333335,58.0,1.8752344043005376,Premium
"Infinix Smart 8 Plus (Violet Mist, 256 GB)","₹6,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,32.0,16.94,13.0,5.0,5500.0,0.0,6999.0,Infinix,3499.5,18.0,1.5716530932990427,Mid
"Infinix Smart 8 Plus (Horizon Blue, 64 GB)","₹8,499",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,64.0,17.02,13.0,5.0,5000.0,0.0,8499.0,Infinix,1416.5,18.0,3.5298270384751147,Premium
"Infinix Smart 8 Plus (Horizon Blue, 128 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5030 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,17.02,64.0,13.0,5030.0,0.0,9999.0,Infinix,1666.5,77.0,3.0183018301830185,Premium
"Infinix Smart 8 Plus (Horizon Blue, 256 GB)","₹9,799",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,6.0,128.0,16.94,50.0,16.0,6000.0,0.0,9799.0,Infinix,1633.1666666666667,66.0,3.6738442698234515,Premium
"Infinix Smart 8 Plus (Deep Blue, 256 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.51,13.0,5.0,5000.0,0.0,7499.0,Infinix,1874.75,18.0,2.6670222696359516,Premium
"Infinix Smart 8 Plus (Polar Black, 64 GB)","₹9,299",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.4,4.0,64.0,17.07,108.0,16.0,6000.0,0.0,9299.0,Infinix,2324.75,124.0,2.580922679858049,Premium
"Infinix Smart 8 Plus (Polar Black, 128 GB)","₹6,499",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,4.0,32.0,16.51,8.0,8.0,5500.0,0.0,6499.0,Infinix,1624.75,16.0,3.3851361747961226,Mid
"Infinix Smart 8 Plus (Polar Black, 256 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display64MP Rear Camera | 32MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,17.17,64.0,32.0,6000.0,0.0,9999.0,Infinix,2499.75,96.0,2.4002400240024,Premium
"Infinix Smart 8 Plus (Force Black, 128 GB)","₹6,499",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,4.0,32.0,16.71,8.0,8.0,4000.0,0.0,6499.0,Infinix,1624.75,16.0,2.461917218033544,Mid
"Infinix Smart 8 Plus (Force Black, 256 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,17.02,32.0,8.0,6000.0,0.0,8299.0,Infinix,1383.1666666666667,40.0,4.337872032775033,Premium
"Infinix Smart 8 Plus (Lunar White, 256 GB)","₹9,999",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5030 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,4.0,256.0,17.17,50.0,16.0,5030.0,0.0,9999.0,Infinix,2499.75,66.0,2.0122012201220123,Premium
